book_id,user_id,rating
9358,8217,2
1206,8222,5
8970,8224,5
7147,8227,2
4026,8250,4
7499,8265,4
7796,8266,3
8109,8267,5
9201,8270,5
8073,8273,3
3873,8274,3
9419,8276,3
8127,8283,5
9008,8284,2
3439,8287,5
9287,8291,4
9671,8293,4
7995,8296,3
8228,8300,3
9034,8303,5
6777,8306,4
7048,8314,4
2725,8318,4
9417,8319,5
9478,8336,3
3060,8343,5
8864,8356,4
4166,8364,4
9416,8366,4
9078,8368,5
3707,8373,5
8203,8375,5
7826,8376,3
3708,8379,3
2001,8380,5
9671,8384,5
8631,8389,3
9871,8392,4
9532,8394,5
5911,8395,2
7546,8396,4
5469,8399,4
9625,8404,5
8420,8413,5
7848,8419,3
3843,8426,1
7884,8429,3
8931,8447,4
9914,8455,4
5790,8456,3
8637,8457,5
1035,8468,4
5650,8470,4
5488,8472,4
9683,8474,1
2765,8476,5
8666,8485,3
2082,8489,4
9514,8492,3
9266,8493,3
8479,8503,4
8920,8507,4
8930,8517,5
9804,8523,5
7217,8531,5
2906,8539,3
4861,8542,3
8598,8543,3
7980,8547,3
9408,8548,5
6911,8549,5
1703,8551,4
1618,8553,3
7259,8560,5
3577,8563,3
1025,8566,5
9788,8568,5
7795,8571,2
2434,8581,5
1755,8593,3
9075,8595,3
9144,8597,4
8950,8598,2
2926,8602,4
8420,8604,5
8207,8605,4
7527,8618,1
9378,8625,5
9566,8638,5
9393,8642,5
7654,8646,5
5615,8658,2
6859,8659,3
9232,8663,5
4804,8664,4
7843,8668,4
7806,8672,5
8565,8680,4
1122,8681,3
7251,8686,4
6784,8697,4
4323,8700,4
4878,8705,4
8873,8706,4
2310,8714,5
6922,8717,4
7010,8720,3
3807,8721,3
8206,8722,3
9366,8724,4
9324,8730,5
3896,8735,5
3996,8736,3
8462,8738,3
2778,8751,4
8610,8753,5
9854,8754,3
9462,8758,5
7753,8760,4
8276,8764,2
1884,8767,3
5338,8772,3
6048,8775,5
9455,8776,5
7286,8778,2
8176,8783,3
9244,8784,5
8873,8785,4
9148,8791,4
8184,8800,4
2739,8804,3
537,8807,4
9579,8808,2
8616,8811,4
821,8813,3
9497,8824,3
9069,8832,5
3481,8837,3
5321,8842,5
9353,8845,2
7808,8857,4
5420,8860,5
7093,8866,3
3054,8874,5
6898,8875,3
9018,8878,4
8498,8880,5
9534,8883,5
9878,8889,3
8218,8890,3
7308,8897,2
8756,8898,3
3983,8908,5
8290,8910,3
7114,8911,5
1376,8918,3
6004,8920,3
9787,8931,4
8050,8937,2
8160,8939,4
8602,8940,4
9012,8943,4
4942,8944,5
5108,8947,5
7484,8954,3
8985,8960,3
9755,8965,4
9188,8968,5
7529,8972,5
9549,8980,5
9702,8987,4
8071,8989,4
6692,8994,4
9255,9001,4
5652,9004,4
5254,9007,5
2145,9008,5
2626,9012,4
8801,9019,4
7783,9020,4
9233,9028,4
3350,9030,3
4468,9031,5
8119,9033,4
8716,9034,2
9471,9037,5
9287,9038,4
8819,9053,5
9898,9054,5
9192,9056,4
8459,9066,5
9830,9068,4
7752,9071,4
5201,9072,3
5252,9073,5
1257,9085,3
6692,9094,3
4297,9095,3
7741,9101,3
8101,9105,3
412,9108,4
8352,9112,1
2436,9114,4
4270,9116,4
7959,9120,4
7921,9133,2
7912,9134,3
4834,9140,2
9215,9151,4
1111,9153,1
8021,9157,4
9416,9158,4
8776,9162,5
9340,9163,4
4102,9172,5
8840,9175,3
9449,9182,2
4615,9187,2
7023,9204,5
9411,9211,4
7416,9215,3
9702,9216,2
4311,9236,4
9764,9238,5
4210,9239,3
9304,9261,4
7514,9263,5
8680,9264,4
9422,9270,3
9671,9272,5
5505,9273,4
8837,9275,3
7721,9276,3
4840,9281,5
3391,9284,5
5935,9286,3
1371,9297,4
8261,9299,4
7047,9302,4
9471,9304,3
1109,9305,2
8616,9312,3
9396,9323,3
728,9329,5
5987,9332,3
9145,9347,3
9675,9351,5
1822,9352,4
9185,9356,5
7429,9361,4
4072,9362,3
9682,9363,4
8845,9364,4
7028,9378,3
8023,9383,5
8819,9385,5
9138,9406,3
8109,9411,3
6011,9418,2
9482,9420,3
1121,9425,4
2162,9427,2
8597,9430,1
1111,9435,2
8688,9438,3
9639,9445,4
8781,9451,4
4071,9460,4
9602,9461,3
9848,9465,4
582,9467,5
7332,9478,2
3319,9481,4
2495,9485,3
9624,9488,2
9293,9494,4
4104,9498,4
3599,9499,4
1035,9512,4
9036,9515,2
6239,9518,5
9840,9521,3
708,9527,2
8282,9529,4
7520,9530,5
7944,9531,4
4945,9532,4
2309,9535,5
9550,9538,3
1932,9540,3
5822,9543,3
8661,9558,4
6787,9560,3
6985,9562,3
9022,9564,3
3085,9568,3
2558,9571,4
8602,9574,5
9601,9576,4
9566,9577,5
5017,9580,5
7638,9581,3
2818,9585,3
7081,9588,3
5919,9596,5
8996,9606,5
6615,9607,3
9478,9611,3
835,9613,3
9921,9617,5
9392,9625,4
8664,9626,4
1725,9628,4
9348,9632,5
4330,9646,3
8805,9649,4
8740,9650,4
9786,9653,4
6450,9660,1
8856,9674,4
4808,9678,3
9668,9680,3
9265,9688,2
6928,9699,5
3953,9703,4
7301,9704,2
1146,9713,5
9722,9719,3
3541,9723,5
9469,9728,2
8419,9730,5
9540,9739,5
5065,9741,3
8706,9742,4
4649,9743,4
7774,9749,3
9379,9754,3
6553,9767,4
4596,9770,5
7593,9777,4
5072,9778,4
5356,9780,3
6355,9782,3
3146,9791,3
9507,9814,4
8171,9818,3
5001,9821,4
3457,9822,5
2459,9831,5
8462,9833,3
8109,9837,5
9438,9844,3
4868,9847,4
7997,9848,5
9280,9849,4
9340,9853,4
5540,9861,5
7275,9862,3
8700,9867,5
7027,9873,5
8729,9876,2
4372,9884,3
8481,9885,3
9810,9887,4
8184,9891,3
2560,9895,2
1696,9904,4
9037,9908,4
1551,9911,5
8755,9923,4
4026,9926,5
1404,9927,5
6952,9932,3
9639,9936,3
9624,9941,5
8938,9942,4
1955,9948,4
3095,9950,4
4838,9957,3
6622,9958,5
8622,9961,4
3159,9968,3
8312,9973,5
8996,9974,5
7131,9980,4
4816,9987,3
3331,9993,5
6194,9998,3
6911,10001,3
9543,10014,4
1824,10016,3
1146,10020,4
8638,10026,4
8082,10027,3
7960,10028,4
9513,10031,5
7264,10041,4
3379,10059,4
9070,10063,4
6550,10067,4
3822,10077,5
8986,10078,3
9811,10080,5
9236,10082,1
6877,10089,5
9361,10099,3
9848,10105,3
8655,10112,2
9550,10115,3
8233,10121,5
1855,10123,3
8643,10124,3
8373,10128,3
9284,10129,3
8684,10130,4
8193,10135,3
8236,10141,1
6215,10143,2
9666,10144,1
7678,10152,2
8791,10153,5
4017,10155,5
2113,10157,4
9736,10159,4
6935,10162,3
9825,10165,5
8198,10171,5
5306,10174,4
6324,10178,1
9630,10179,4
8932,10185,5
9630,10188,3
9240,10191,4
9927,10198,4
7623,10209,5
8286,10210,5
1111,10211,2
7807,10214,4
9675,10217,3
7831,10222,4
2843,10223,5
8599,10229,3
8640,10233,5
9432,10234,5
5733,10240,3
9152,10258,4
3429,10264,3
5122,10266,5
8569,10272,5
2139,10274,4
7928,10279,4
3952,10282,5
5628,10285,3
8939,10291,4
9440,10293,5
7172,10294,4
7789,10295,3
2349,10305,3
9842,10306,5
9696,10330,4
9508,10332,5
7316,10336,4
1180,10342,5
6919,10344,5
8715,10345,4
8249,10348,3
7893,10357,4
845,10358,5
9566,10362,5
9692,10368,1
9905,10375,3
8660,10377,5
9165,10378,4
6827,10380,4
3026,10384,4
7117,10388,5
8117,10390,5
2805,10393,3
8218,10394,3
8347,10399,4
8313,10411,4
9095,10413,1
7284,10415,4
3741,10419,5
9500,10423,5
3476,10430,3
9338,10431,5
9436,10437,5
7941,10440,4
4875,10445,4
4965,10466,4
9362,10467,4
9281,10468,5
9065,10469,2
9085,10470,5
6675,10474,3
8197,10477,5
1615,10480,4
6078,10481,5
8844,10490,3
7528,10493,5
9571,10507,4
7059,10508,5
5107,10513,4
1865,10514,4
4600,10516,5
9618,10518,5
9735,10519,4
7904,10522,3
5318,10523,4
9291,10529,4
7376,10531,2
7958,10539,4
4452,10548,4
4922,10549,3
8923,10550,4
3265,10556,3
667,10565,4
8281,10566,3
7484,10572,5
8490,10582,1
6652,10583,5
9856,10585,2
5499,10592,5
9537,10596,4
8380,10600,2
5303,10606,5
8947,10609,4
9588,10612,3
9303,10615,5
6120,10621,2
8489,10626,1
8412,10630,5
7875,10637,2
9246,10640,5
9649,10644,5
9905,10645,3
5073,10646,3
4648,10647,5
3592,10648,3
8812,10653,5
9860,10663,3
7082,10669,5
5113,10671,5
8142,10673,3
7697,10674,5
5973,10680,3
8103,10682,3
4576,10686,3
6545,10690,3
8411,10692,3
7413,10693,5
7825,10694,3
8526,10696,3
2441,10698,4
3610,10699,3
9591,10701,5
9204,10721,4
8468,10723,5
8898,10730,3
8997,10731,4
9085,10733,2
7796,10735,5
2325,10739,5
7292,10748,1
5617,10757,3
8352,10759,5
9118,10766,2
1844,10770,3
1692,10781,3
8996,10784,3
1853,10787,4
2528,10794,3
6525,10795,2
3861,10798,4
7305,10803,4
8419,10805,3
2273,10807,4
5947,10808,5
9510,10810,4
8032,10820,3
7993,10822,3
3227,10830,3
9196,10837,5
9091,10839,4
6664,10844,3
7120,10845,5
9007,10852,3
4325,10858,3
7904,10862,3
4103,10863,3
7246,10875,5
1372,10879,2
1415,10884,3
8108,10886,4
9748,10888,4
9792,10895,1
6453,10897,4
7198,10898,4
2388,10901,5
5162,10902,3
2306,10906,3
9442,10909,5
2145,10917,4
3891,10923,4
8279,10925,5
4824,10937,2
2585,10941,5
1604,10948,2
4382,10952,3
4729,10960,5
2837,10964,5
8862,10967,4
2977,10982,5
3586,10993,5
6109,10998,4
9342,10999,5
7345,11009,4
7842,11010,3
6644,11015,4
7842,11017,4
9698,11024,5
8876,11028,2
9074,11036,5
5113,11037,4
1125,11038,4
3864,11039,3
8538,11049,4
2532,11050,3
8885,11054,5
9623,11058,5
9536,11061,5
8480,11064,5
1703,11069,4
9291,11071,3
3778,11084,3
8438,11088,4
9257,11092,4
1036,11093,2
8876,11095,3
7493,11108,4
8007,11112,3
5623,11114,5
8801,11119,2
2332,11126,4
6768,11128,5
8884,11131,5
932,11132,4
406,11134,5
3368,11135,3
7591,11137,4
8088,11143,3
3794,11146,4
9076,11149,5
8303,11158,5
7320,11160,5
3283,11170,4
1703,11171,4
3839,11172,5
8780,11177,4
2728,11179,4
7384,11183,3
8322,11188,4
8512,11193,5
9081,11199,1
9916,11205,3
1468,11215,5
1336,11216,3
9694,11224,3
8449,11229,5
1697,11232,2
3389,11236,3
7704,11242,5
4693,11245,4
4099,11254,1
9247,11256,4
6359,11270,5
7824,11277,4
9427,11294,4
9227,11295,4
2243,11297,3
4852,11299,5
260,11308,3
9532,11313,5
8734,11318,3
9301,11352,4
6580,11364,3
9601,11371,3
4179,11372,5
8693,11373,4
5440,11379,3
9627,11384,3
8112,11388,4
9276,11389,4
7566,11390,4
9429,11395,3
6990,11397,5
3043,11402,3
9525,11403,3
1180,11412,3
9078,11414,5
8517,11422,4
1355,11425,5
7159,11430,4
7320,11431,5
6918,11434,5
4558,11440,3
5231,11441,3
4388,11443,4
9133,11448,5
8451,11449,5
8674,11458,3
8858,11460,3
9223,11461,4
9267,11473,1
9696,11477,4
9686,11479,5
9788,11485,4
7674,11488,5
8053,11495,4
9894,11498,5
8936,11504,4
8894,11506,3
4217,11515,5
9577,11516,4
1891,11519,5
9262,11520,5
7571,11522,5
4367,11525,3
9282,11533,4
4015,11534,3
9538,11543,4
9705,11548,5
9810,11557,3
4462,11561,5
4584,11563,4
9075,11567,5
4811,11571,5
8938,11573,4
9113,11580,3
4910,11595,3
9380,11596,3
1770,11603,3
9631,11613,5
8976,11624,4
3701,11627,3
9791,11631,4
9350,11641,4
6211,11653,3
5537,11654,4
9731,11656,4
9186,11657,5
6692,11664,4
7114,11668,3
9855,11671,3
7536,11673,4
6838,11674,5
6741,11677,5
6924,11685,3
8060,11687,3
8327,11693,5
4175,11698,5
6026,11699,4
7918,11707,5
9948,11714,2
9007,11723,4
1575,11737,5
4129,11754,5
5083,11758,5
7634,11767,3
1113,11770,2
9760,11771,3
6619,11772,3
3321,11782,4
9637,11784,4
8887,11794,4
9522,11802,4
3010,11804,3
7305,11818,4
6406,11827,4
8286,11835,5
8896,11838,3
7872,11842,4
9595,11846,2
8100,11848,3
9532,11850,4
9349,11857,4
4086,11859,4
9008,11862,5
2099,11864,5
4114,11865,5
4205,11875,5
9403,11883,4
6515,11893,3
8113,11894,3
9851,11896,3
8662,11899,5
8920,11904,3
8376,11912,5
9009,11913,2
9102,11919,5
6249,11925,3
2686,11926,3
3281,11928,4
4538,11929,5
9487,11938,5
4083,11942,3
8770,11950,3
6882,11951,4
8377,11952,5
5815,11956,4
4496,11969,4
9673,11974,3
9963,11980,3
8190,11982,4
7220,11983,5
5958,11990,4
6484,11991,5
8025,11993,4
9736,11995,4
2752,11996,4
9536,12003,5
1992,12022,4
4012,12031,5
5534,12035,3
7840,12039,3
9366,12040,5
8064,12056,3
2548,12057,5
9965,12058,2
5922,12067,5
7114,12069,2
9076,12075,5
2867,12076,1
9546,12077,4
8809,12086,3
2427,12092,3
7352,12098,5
2951,12100,3
9350,12101,5
1372,12110,1
5054,12113,4
1146,12114,5
2310,12115,5
8952,12121,4
9515,12133,5
8666,12137,5
8795,12139,1
9033,12155,3
7697,12162,5
6615,12167,2
3199,12171,3
7289,12179,3
2151,12181,3
9203,12183,4
6588,12191,3
9373,12194,4
2855,12196,2
6496,12197,4
8390,12198,5
3679,12200,5
9559,12202,4
6053,12205,4
1109,12206,4
8784,12209,5
9687,12214,5
9814,12215,2
893,12222,5
9218,12225,4
3248,12226,5
2319,12229,3
1141,12230,5
6741,12233,5
4864,12234,5
9024,12236,5
6350,12238,4
7983,12239,4
6666,12249,5
9192,12253,4
3954,12254,4
7396,12257,4
6036,12264,3
9189,12269,5
8547,12281,4
1919,12291,3
2938,12304,5
4752,12313,2
5711,12314,3
8143,12325,4
9442,12326,3
9734,12333,4
7387,12343,4
3617,12357,2
9148,12360,2
8705,12362,5
2788,12363,3
9207,12368,5
8399,12369,5
8109,12370,3
7357,12380,4
1563,12387,4
9304,12391,5
1663,12393,4
8493,12396,4
2681,12399,5
7789,12401,4
9163,12406,3
7602,12408,3
8838,12415,4
9173,12423,3
8733,12425,5
8298,12428,4
3149,12434,5
7999,12435,4
9499,12437,4
8197,12439,5
8121,12443,3
4777,12446,4
9637,12460,3
2922,12468,4
9533,12479,4
8646,12482,4
9331,12484,5
8832,12486,4
9588,12489,5
8214,12497,5
8788,12498,3
8794,12500,4
4011,12510,4
9279,12513,4
7559,12516,4
9295,12521,4
6829,12523,5
9493,12527,3
845,12529,5
3715,12530,3
4260,12532,3
7573,12535,2
8947,12542,3
8282,12547,5
5442,12553,3
6078,12555,5
9607,12556,3
8127,12567,5
9369,12582,5
9586,12589,5
9461,12590,4
3650,12592,4
6717,12593,5
6328,12597,4
6817,12602,4
7239,12605,3
9393,12617,4
7429,12624,4
8393,12625,4
8267,12631,3
6596,12632,3
6621,12633,3
6075,12648,3
7695,12651,5
9039,12652,4
9776,12653,3
9038,12658,3
9730,12670,4
3383,12676,1
7294,12679,2
7001,12681,5
3983,12683,5
8007,12684,2
4843,12685,5
8180,12687,4
8885,12699,2
9953,12703,5
2761,12706,4
8430,12708,4
1705,12716,4
6683,12720,4
8397,12722,3
8723,12723,2
2316,12724,4
7356,12727,2
7797,12729,3
8739,12733,4
3766,12738,4
9899,12740,3
1043,12742,5
9597,12743,4
7458,12746,4
8417,12747,4
4681,12755,4
2125,12761,5
9509,12763,3
7556,12766,5
9110,12767,5
2613,12774,5
2829,12775,5
9204,12794,1
8970,12799,3
720,12803,3
8874,12804,1
8595,12821,4
1321,12824,2
9581,12825,5
7067,12830,3
8616,12834,5
9649,12844,2
7447,12847,4
8372,12853,5
9672,12862,4
9548,12872,4
9289,12877,3
9053,12882,5
8066,12890,4
3282,12893,5
9062,12898,4
8169,12901,4
7918,12904,4
8748,12915,4
9882,12917,5
6456,12924,3
8630,12927,4
9419,12936,2
7749,12940,5
7399,12941,4
6991,12944,5
6821,12945,4
8869,12950,5
9799,12952,5
2844,12956,4
9673,12959,5
8874,12965,3
8608,12968,4
1981,12971,1
7931,12972,5
8473,12975,5
9096,12979,3
8842,12984,2
8666,12990,4
8029,12993,4
5769,12995,4
9490,12997,4
9129,12998,4
9633,13021,1
6357,13026,5
9675,13030,3
3260,13041,4
3109,13043,4
9621,13045,3
9820,13046,1
7700,13048,5
9258,13056,4
7077,13057,4
8998,13063,3
7507,13068,4
1414,13082,3
8273,13085,5
1406,13099,4
8620,13102,5
4381,13104,5
9651,13105,4
6783,13117,2
7166,13120,3
5616,13123,3
9276,13129,3
6087,13140,5
8842,13141,4
6122,13147,3
3967,13152,5
9725,13154,5
8976,13158,4
8681,13161,4
7740,13164,5
8904,13171,4
9131,13179,3
8375,13185,4
9133,13186,4
9331,13190,3
8550,13200,3
7308,13205,3
1618,13207,1
8259,13208,4
4911,13212,5
5204,13218,5
9832,13222,4
8271,13224,5
4849,13228,3
9688,13233,4
8749,13237,3
3508,13239,2
9286,13247,4
7907,13256,4
1852,13257,3
8975,13262,4
9397,13269,4
7451,13284,5
8472,13288,5
7937,13290,3
5018,13292,3
5148,13293,3
7468,13302,5
9475,13303,4
7253,13311,5
8066,13326,3
9704,13327,2
8164,13331,5
7550,13333,5
6012,13341,4
7624,13342,4
3361,13347,3
3196,13363,5
4086,13367,3
8044,13368,3
6459,13377,5
9855,13379,5
8637,13387,5
5302,13390,4
717,13395,4
4502,13396,5
4638,13401,5
8496,13403,3
6632,13405,4
8962,13409,3
6747,13413,2
9344,13416,4
8685,13418,4
4015,13419,4
6867,13421,5
4811,13428,4
6579,13435,3
843,13440,3
657,13454,4
5002,13456,4
2186,13458,3
827,13460,4
3993,13463,4
9097,13466,3
8107,13476,3
6721,13480,3
4632,13481,3
9575,13482,3
6865,13486,3
7198,13488,5
2720,13495,4
9074,13499,3
8598,13500,4
9627,13503,4
4859,13507,5
7526,13508,4
4119,13509,4
3488,13513,3
8619,13514,5
2908,13518,3
9166,13525,2
8228,13527,4
3370,13528,2
4381,13531,4
9539,13534,4
2692,13542,3
9438,13543,4
9565,13548,4
7581,13549,5
8392,13563,5
8844,13567,2
9555,13578,3
6628,13587,3
2752,13601,4
8495,13620,5
9639,13626,4
9490,13627,4
3753,13632,5
3288,13634,3
9579,13645,3
968,13647,2
7432,13649,4
8099,13653,3
8271,13658,5
9040,13659,4
9294,13671,5
8051,13674,2
3488,13675,2
9499,13677,4
2909,13680,4
9171,13684,4
9060,13688,2
9416,13699,3
3479,13700,2
2542,13702,4
9657,13704,4
8192,13706,3
9777,13708,4
9856,13714,4
4204,13718,4
8434,13726,5
1857,13728,3
9199,13731,4
8764,13732,3
8891,13733,4
9264,13740,3
9375,13754,4
8164,13755,4
7722,13760,3
4645,13764,3
4752,13765,4
6300,13767,4
6290,13773,5
8944,13774,5
1109,13777,1
8687,13779,4
2982,13780,3
8354,13788,4
1370,13793,5
2576,13796,3
5578,13799,5
7797,13803,4
8056,13808,4
9643,13813,4
9082,13820,2
8909,13824,3
7135,13827,1
4701,13838,3
9346,13839,4
7916,13854,5
5694,13860,3
9279,13861,4
9559,13865,4
9132,13870,5
9144,13883,4
7271,13885,1
6682,13889,4
7010,13905,5
8901,13906,4
9491,13907,4
9334,13918,5
2435,13923,4
9202,13928,4
7036,13930,5
6164,13934,3
9662,13943,5
8697,13946,4
7978,13965,4
8600,13967,5
8917,13968,5
7447,13969,4
2886,13975,4
8354,13977,2
9469,13978,5
8662,13985,3
6510,13987,5
5755,13988,3
9373,13998,5
7832,14004,5
7244,14008,4
910,14009,4
9033,14029,4
7635,14030,4
8350,14033,3
7573,14034,3
8236,14038,4
7450,14052,3
9627,14053,5
1749,14057,4
3021,14061,4
9719,14068,3
9697,14079,5
6445,14086,4
2521,14091,5
9900,14098,3
9266,14105,4
9397,14120,2
8199,14124,3
9484,14126,3
7490,14127,4
3809,14129,5
5532,14133,3
8144,14145,4
8417,14147,4
1308,14148,5
9313,14154,3
6393,14160,4
7647,14162,3
2425,14166,1
9592,14173,5
5703,14180,3
7542,14189,5
9207,14191,5
9482,14199,5
8759,14215,5
9522,14230,4
9549,14244,5
5272,14249,4
4008,14251,4
6216,14255,1
7937,14260,4
9447,14264,5
8805,14265,4
2110,14267,5
9520,14281,4
9462,14286,3
6339,14290,3
8236,14291,4
8683,14294,4
9678,14295,3
6350,14303,3
8234,14307,4
4615,14308,2
9379,14312,5
1415,14321,4
9778,14323,3
9564,14327,4
9155,14329,4
1357,14331,3
6366,14336,4
8563,14338,5
8304,14343,3
9532,14350,5
9324,14353,5
9271,14356,3
8561,14364,3
4732,14368,3
1730,14371,3
8708,14375,5
9274,14386,4
6957,14391,5
9669,14397,3
9254,14399,5
9745,14401,3
504,14404,5
7405,14405,3
8779,14407,3
4718,14409,5
8942,14413,4
8051,14415,3
1621,14418,4
4189,14426,5
6784,14430,5
9446,14431,4
8972,14442,4
2957,14443,4
8998,14445,3
1844,14447,4
7367,14461,4
8279,14462,5
7206,14465,4
8386,14475,3
8540,14485,4
8610,14487,1
2565,14494,3
4037,14498,4
8248,14512,4
9579,14522,5
9630,14524,3
4839,14527,3
8829,14528,3
8658,14532,1
9630,14535,3
5439,14539,3
9992,14540,4
8966,14545,5
3320,14550,3
2528,14552,3
7671,14556,4
1663,14561,4
9768,14566,3
3891,14569,3
7336,14574,5
9353,14578,4
9477,14579,4
9649,14588,4
5958,14591,4
7134,14592,5
9359,14593,4
1173,14595,5
6932,14597,4
4935,14609,3
2766,14611,3
2577,14627,2
8236,14631,3
9564,14637,5
5517,14640,3
8197,14644,5
7402,14645,5
8071,14648,3
9107,14650,5
8545,14653,4
8477,14670,4
4199,14680,4
9189,14688,4
4123,14691,3
9539,14710,4
9075,14712,4
2263,14716,4
3775,14719,4
9659,14721,2
2243,14728,4
4120,14729,5
1104,14730,4
8071,14744,4
8094,14749,4
5434,14750,4
5204,14753,3
9515,14756,4
8653,14762,4
8557,14763,2
8016,14770,4
7647,14775,4
8996,14779,3
4518,14785,1
2720,14788,4
9292,14791,4
1206,14793,4
8973,14794,4
7124,14795,4
9482,14804,4
9124,14807,4
8668,14808,4
6743,14809,3
8459,14812,3
2896,14829,2
8294,14837,3
3827,14842,4
9264,14852,3
4303,14856,5
9077,14863,4
9509,14869,4
6531,14870,5
8160,14879,5
7773,14881,4
1318,14886,4
9590,14896,3
9303,14908,3
3674,14919,2
9081,14922,5
8127,14932,2
7333,14933,4
3502,14945,5
2165,14947,4
2146,14952,3
9260,14954,3
9896,14964,5
9602,14974,5
9326,14975,5
9616,14981,5
9748,14982,5
5078,14985,3
9611,14988,4
9877,14989,3
8082,14992,5
3008,14998,3
7781,15001,4
9511,15003,2
3928,15014,4
3401,15016,3
9341,15018,1
9443,15030,5
7686,15039,4
6944,15055,3
9556,15062,5
7918,15063,5
8081,15071,5
7910,15074,5
9922,15078,3
9466,15087,3
8868,15088,3
2847,15091,4
9568,15103,5
4704,15106,4
8867,15111,4
6489,15112,4
9650,15116,3
9449,15122,2
9910,15127,4
9014,15133,3
9591,15136,4
7380,15139,4
8712,15147,2
8808,15153,4
9073,15158,4
3129,15159,4
7403,15162,5
9085,15164,5
4382,15171,5
8850,15179,4
6852,15182,2
8455,15183,5
9178,15184,3
1189,15188,1
8745,15192,3
2153,15193,4
2928,15199,3
9362,15201,4
4763,15205,4
3260,15208,5
2659,15209,2
9342,15211,4
2246,15220,4
3418,15225,5
7697,15228,5
9361,15230,3
3446,15236,4
2072,15237,3
9720,15238,5
8795,15240,2
4971,15244,5
9855,15249,5
2886,15253,1
9587,15264,5
6399,15265,5
8966,15270,5
9355,15277,5
8761,15287,4
7685,15288,5
9845,15304,5
6997,15313,4
6215,15315,4
3140,15319,5
9888,15321,4
9630,15323,4
7342,15330,3
8397,15335,2
8105,15346,3
4199,15349,5
8685,15354,5
8240,15360,4
5019,15362,1
9492,15363,3
7706,15368,4
9672,15370,5
7969,15374,4
2855,15377,3
9594,15379,4
7642,15381,4
3839,15385,4
4134,15386,4
5252,15410,5
9444,15412,4
5866,15419,3
9262,15420,5
4050,15425,5
4396,15426,4
8507,15427,3
9128,15432,5
1609,15436,5
8755,15439,3
7259,15448,4
5219,15452,3
8765,15464,3
8491,15467,4
7524,15469,5
9532,15479,4
1621,15480,5
9645,15483,4
9654,15491,2
3701,15496,5
3351,15498,3
8177,15503,3
9628,15505,2
6219,15506,5
9446,15508,3
9306,15514,3
9359,15520,4
8519,15544,5
9642,15552,3
9651,15554,4
2145,15556,3
9232,15558,4
8120,15561,5
8042,15564,5
9697,15571,5
8180,15576,4
8285,15583,2
9647,15597,3
9176,15606,4
5022,15607,5
9368,15609,5
8053,15620,5
2840,15621,5
9179,15627,3
9771,15635,4
776,15638,3
1529,15639,5
8795,15640,4
8354,15651,4
8659,15654,4
8966,15657,2
7604,15658,4
3956,15663,1
5807,15668,2
2162,15670,3
9341,15672,2
3457,15680,5
1115,15682,5
2966,15688,4
8644,15689,1
8810,15691,4
4352,15692,5
2320,15696,2
7751,15698,3
8455,15699,5
9633,15701,4
7064,15707,5
7398,15715,3
9714,15721,3
1637,15725,4
8819,15729,4
6946,15730,3
6733,15731,5
8765,15738,5
6765,15740,3
1180,15744,5
2997,15746,4
8691,15751,5
6082,15761,2
3213,15765,4
3685,15775,3
9298,15778,4
7749,15779,3
3606,15794,5
945,15795,4
9188,15798,3
6253,15799,4
3057,15805,5
9351,15814,4
1415,15817,5
8322,15818,4
8776,15821,3
8247,15828,3
4205,15829,3
8441,15830,4
5085,15831,3
2332,15832,3
9600,15833,2
2227,15844,5
3839,15846,5
8388,15848,4
8536,15858,3
2847,15859,3
8352,15860,2
9139,15863,5
8818,15866,4
8897,15871,3
4601,15873,2
8487,15874,5
8630,15885,5
7271,15887,5
8132,15892,4
7475,15898,3
3377,15903,4
8304,15904,4
9758,15906,3
9749,15908,3
9509,15910,4
8507,15911,4
1183,15915,5
8627,15919,5
7384,15923,3
9044,15924,4
1415,15928,5
9729,15939,3
2139,15940,4
9842,15941,5
2100,15946,4
1008,15952,4
2628,15954,4
7140,15960,3
4981,15961,4
7923,15967,3
1428,15973,2
7786,15978,4
4615,15987,3
9039,15990,4
9585,15995,4
9775,16003,5
3026,16007,5
9404,16010,4
8658,16022,3
9522,16023,4
9617,16024,4
2166,16034,3
6219,16036,4
8761,16038,3
2706,16042,2
2739,16043,3
9339,16048,3
5416,16049,4
2139,16067,5
8801,16080,5
6359,16083,3
9775,16084,3
8140,16088,4
8953,16099,3
1338,16103,1
8740,16108,3
8592,16110,5
3514,16113,3
4726,16114,4
9059,16116,4
9636,16127,4
9519,16131,5
7482,16133,5
8312,16135,4
6816,16137,4
9062,16143,2
9364,16148,3
6605,16150,3
6997,16152,4
5675,16170,4
9392,16172,4
6531,16176,3
9375,16182,3
8209,16191,4
9252,16198,3
1985,16199,3
8440,16202,3
8017,16203,3
1369,16204,4
8889,16206,5
7431,16207,4
8073,16218,3
9172,16222,2
5326,16223,5
7898,16228,4
8639,16233,3
2099,16239,4
6000,16242,4
5093,16246,4
3659,16247,3
5066,16256,3
3283,16257,3
2656,16260,4
5434,16263,2
6378,16265,4
8942,16266,2
8341,16270,5
4868,16276,5
7294,16279,2
7841,16281,4
8617,16284,5
8503,16287,3
8533,16288,5
8885,16299,5
7597,16303,4
7195,16305,3
6916,16308,4
6811,16312,3
6958,16314,3
4767,16317,4
8671,16321,3
7539,16322,3
7686,16337,5
7805,16341,3
8504,16358,3
